app_id,review_score,review_score_desc,total_positive,total_negative,total_reviews
650490,5,Mixed,17,25,42
650500,6,Mostly Positive,5967,2330,8297
650510,6,Mostly Positive,170,62,232
650524,4,Mostly Negative,26,49,75
650570,7,Positive,43,3,46
650580,0,3 user reviews,1,2,3
650600,0,3 user reviews,2,1,3
650610,7,Positive,9,1,10
650611,8,Very Positive,50,3,53
650670,6,Mostly Positive,290,121,411
650680,7,Positive,13,1,14
650720,0,1 user reviews,0,1,1
650730,0,9 user reviews,4,5,9
650750,6,Mostly Positive,24,7,31
650760,6,Mostly Positive,75,22,97
650780,6,Mostly Positive,15,5,20
650810,0,8 user reviews,2,6,8
650820,0,3 user reviews,1,2,3
650840,0,4 user reviews,3,1,4
650860,5,Mixed,22,13,35
650880,0,2 user reviews,1,1,2
650940,8,Very Positive,154,31,185
650980,0,2 user reviews,1,1,2
650990,0,1 user reviews,0,1,1
651010,0,4 user reviews,3,1,4
651020,5,Mixed,5,6,11
651120,0,8 user reviews,4,4,8
651130,0,8 user reviews,8,0,8
651131,0,2 user reviews,2,0,2
651132,0,1 user reviews,1,0,1
651150,8,Very Positive,380,79,459
651170,0,1 user reviews,0,1,1
651280,0,3 user reviews,3,0,3
651340,6,Mostly Positive,14,4,18
651360,0,5 user reviews,5,0,5
651380,7,Positive,31,0,31
651440,4,Mostly Negative,33,65,98
651470,0,1 user reviews,1,0,1
651480,0,1 user reviews,1,0,1
651481,0,2 user reviews,2,0,2
651500,8,Very Positive,45,5,50
651510,0,1 user reviews,1,0,1
651520,0,3 user reviews,1,2,3
651550,7,Positive,9,2,11
651640,0,8 user reviews,8,0,8
651650,0,4 user reviews,2,2,4
651660,8,Very Positive,283,56,339
651670,8,Very Positive,393,75,468
651680,5,Mixed,11,6,17
651690,0,3 user reviews,2,1,3
651820,0,1 user reviews,1,0,1
651970,0,3 user reviews,2,1,3
652000,0,4 user reviews,3,1,4
652040,0,3 user reviews,3,0,3
652050,7,Positive,11,2,13
652060,0,1 user reviews,0,1,1
652070,0,1 user reviews,0,1,1
652090,0,3 user reviews,3,0,3
652120,0,4 user reviews,3,1,4
652130,0,3 user reviews,3,0,3
652150,8,Very Positive,61,2,63
652180,0,2 user reviews,0,2,2
652190,8,Very Positive,75,11,86
652200,0,3 user reviews,3,0,3
652230,0,5 user reviews,1,4,5
652280,0,2 user reviews,0,2,2
652310,0,1 user reviews,1,0,1
652340,7,Positive,28,0,28
652360,7,Positive,12,2,14
652390,0,1 user reviews,0,1,1
652410,8,Very Positive,83,6,89
652460,0,3 user reviews,2,1,3
652470,0,2 user reviews,1,1,2
652490,0,1 user reviews,1,0,1
652491,0,1 user reviews,0,1,1
652510,0,7 user reviews,7,0,7
652530,0,4 user reviews,4,0,4
652540,0,6 user reviews,3,3,6
652550,0,2 user reviews,0,2,2
652560,0,5 user reviews,3,2,5
652570,7,Positive,23,2,25
652600,5,Mixed,11,6,17
652610,0,3 user reviews,3,0,3
652660,4,Mostly Negative,12,27,39
652700,7,Positive,10,0,10
652750,0,7 user reviews,4,3,7
652760,0,5 user reviews,5,0,5
652800,7,Positive,18,1,19
652810,7,Positive,21,0,21
652830,0,9 user reviews,5,4,9
652880,0,9 user reviews,8,1,9
652890,7,Positive,13,2,15
652910,0,2 user reviews,2,0,2
652950,8,Very Positive,82,3,85
652960,8,Very Positive,143,19,162
653050,0,6 user reviews,3,3,6
653080,0,5 user reviews,4,1,5
653100,0,1 user reviews,1,0,1
653190,7,Positive,10,2,12
653200,0,1 user reviews,1,0,1
653210,0,6 user reviews,3,3,6
653230,0,4 user reviews,4,0,4
653530,9,Overwhelmingly Positive,6195,215,6410
653580,7,Positive,11,0,11
653720,0,3 user reviews,1,2,3
653721,0,1 user reviews,1,0,1
653722,0,2 user reviews,2,0,2
653723,0,1 user reviews,1,0,1
653724,0,5 user reviews,3,2,5
653725,0,2 user reviews,2,0,2
653726,0,2 user reviews,2,0,2
653727,0,1 user reviews,1,0,1
653728,0,8 user reviews,2,6,8
653760,0,9 user reviews,4,5,9
653770,0,2 user reviews,2,0,2
653780,0,4 user reviews,2,2,4
653870,0,1 user reviews,0,1,1
653890,0,2 user reviews,1,1,2
653892,0,1 user reviews,1,0,1
653920,0,1 user reviews,1,0,1
653930,8,Very Positive,174,11,185
653940,6,Mostly Positive,56,19,75
653950,8,Very Positive,59,2,61
653960,0,1 user reviews,1,0,1
653970,0,5 user reviews,4,1,5
654000,0,4 user reviews,4,0,4
654010,0,3 user reviews,3,0,3
654020,0,8 user reviews,6,2,8
654050,8,Very Positive,187,25,212
654070,0,9 user reviews,5,4,9
654080,0,1 user reviews,1,0,1
654090,6,Mostly Positive,24,8,32
654100,7,Positive,20,1,21
654120,0,8 user reviews,5,3,8
654140,0,1 user reviews,1,0,1
654172,8,Very Positive,55,4,59
654181,7,Positive,14,2,16
654183,0,3 user reviews,3,0,3
654185,0,2 user reviews,2,0,2
654186,0,2 user reviews,2,0,2
654188,0,1 user reviews,1,0,1
654190,0,1 user reviews,1,0,1
654220,8,Very Positive,55,9,64
654240,0,2 user reviews,1,1,2
654250,5,Mixed,9,6,15
654260,0,5 user reviews,5,0,5
654300,4,Mostly Negative,12,20,32
654350,4,Mostly Negative,10,16,26
654390,0,1 user reviews,0,1,1
654400,7,Positive,18,1,19
654430,7,Positive,19,2,21
654440,6,Mostly Positive,45,14,59
654450,0,2 user reviews,0,2,2
654470,5,Mixed,23,14,37
654500,7,Positive,21,0,21
654520,0,5 user reviews,5,0,5
654540,0,1 user reviews,1,0,1
654550,8,Very Positive,82,10,92
654570,0,7 user reviews,5,2,7
654580,7,Positive,14,0,14
654600,0,9 user reviews,8,1,9
654610,5,Mixed,14,8,22
654640,0,2 user reviews,2,0,2
654660,5,Mixed,6,7,13
654670,0,7 user reviews,7,0,7
654690,5,Mixed,144,75,219
654700,0,4 user reviews,2,2,4
654710,5,Mixed,5,6,11
654740,0,8 user reviews,5,3,8
654750,0,4 user reviews,2,2,4
654770,7,Positive,17,0,17
654800,0,4 user reviews,2,2,4
654810,7,Positive,20,0,20
654820,0,1 user reviews,1,0,1
654840,0,1 user reviews,1,0,1
654850,6,Mostly Positive,107,43,150
654880,8,Very Positive,2965,312,3277
654890,6,Mostly Positive,269,84,353
654900,8,Very Positive,149,17,166
654910,7,Positive,25,0,25
654940,0,3 user reviews,0,3,3
654950,0,4 user reviews,0,4,4
654970,0,3 user reviews,1,2,3
654980,0,1 user reviews,0,1,1
654990,5,Mixed,203,212,415
655000,5,Mixed,14,7,21
655020,5,Mixed,18,9,27
655030,0,5 user reviews,5,0,5
655040,0,5 user reviews,3,2,5
655080,8,Very Positive,56,12,68
655100,6,Mostly Positive,77,24,101
655120,3,Negative,2,9,11
655180,0,3 user reviews,3,0,3
655200,0,3 user reviews,3,0,3
655220,0,1 user reviews,1,0,1
655250,0,1 user reviews,0,1,1
655270,6,Mostly Positive,22,9,31
655280,0,3 user reviews,3,0,3
655290,5,Mixed,117,74,191
655360,0,2 user reviews,2,0,2
655370,7,Positive,13,1,14
655380,7,Positive,30,4,34
655420,7,Positive,9,1,10
655430,0,7 user reviews,4,3,7
655440,0,2 user reviews,1,1,2
655460,5,Mixed,6,7,13
655480,8,Very Positive,168,6,174
655490,0,2 user reviews,2,0,2
655500,8,Very Positive,358,35,393
655560,0,1 user reviews,1,0,1
655571,0,1 user reviews,1,0,1
655580,0,3 user reviews,3,0,3
655610,3,Negative,1,9,10
655620,0,1 user reviews,1,0,1
655630,0,1 user reviews,1,0,1
655650,0,1 user reviews,1,0,1
655660,0,8 user reviews,6,2,8
655710,0,9 user reviews,2,7,9
655730,8,Very Positive,132,32,164
655760,0,6 user reviews,5,1,6
655770,8,Very Positive,172,6,178
655780,5,Mixed,142,71,213
655790,5,Mixed,85,45,130
655800,0,3 user reviews,3,0,3
655801,0,1 user reviews,1,0,1
655910,7,Positive,21,1,22
655930,0,2 user reviews,1,1,2
655940,0,5 user reviews,3,2,5
655950,0,1 user reviews,1,0,1
655980,0,5 user reviews,2,3,5
656020,0,1 user reviews,1,0,1
656030,5,Mixed,42,22,64
656040,7,Positive,21,5,26
656060,0,4 user reviews,2,2,4
656140,5,Mixed,14,7,21
656190,0,6 user reviews,5,1,6
656200,5,Mixed,72,48,120
656210,5,Mixed,25,15,40
656220,0,3 user reviews,0,3,3
656240,5,Mixed,617,635,1252
656260,0,5 user reviews,4,1,5
656300,0,2 user reviews,0,2,2
656320,0,1 user reviews,1,0,1
656340,0,3 user reviews,1,2,3
656350,8,Very Positive,2229,165,2394
656360,0,4 user reviews,2,2,4
656400,6,Mostly Positive,10,4,14
656440,5,Mixed,5,5,10
656450,5,Mixed,9,6,15
656460,5,Mixed,30,20,50
656480,0,6 user reviews,4,2,6
656490,5,Mixed,14,9,23
656510,5,Mixed,26,22,48
656530,2,Very Negative,11,82,93
656550,7,Positive,24,2,26
656560,5,Mixed,8,6,14
656570,6,Mostly Positive,9,3,12
656580,0,2 user reviews,1,1,2
656590,5,Mixed,27,13,40
656600,5,Mixed,78,37,115
656610,4,Mostly Negative,11,31,42
656630,0,5 user reviews,4,1,5
656660,0,4 user reviews,4,0,4
656680,0,3 user reviews,2,1,3
656690,0,4 user reviews,3,1,4
656700,5,Mixed,122,56,178
656730,0,2 user reviews,0,2,2
656740,7,Positive,34,4,38
656780,0,2 user reviews,0,2,2
656810,0,5 user reviews,4,1,5
656870,0,1 user reviews,0,1,1
656880,7,Positive,22,5,27
656890,0,1 user reviews,1,0,1
656900,7,Positive,20,3,23
656910,0,2 user reviews,1,1,2
656940,0,1 user reviews,0,1,1
656970,8,Very Positive,70,7,77
657000,7,Positive,41,2,43
657020,0,2 user reviews,2,0,2
657040,7,Positive,32,4,36
657070,5,Mixed,13,8,21
657090,5,Mixed,54,31,85
657110,0,2 user reviews,1,1,2
657120,7,Positive,22,5,27
657170,0,1 user reviews,1,0,1
657180,0,2 user reviews,2,0,2
657200,8,Very Positive,5366,1118,6484
657230,0,2 user reviews,1,1,2
657240,8,Very Positive,422,31,453
657260,7,Positive,12,0,12
657280,8,Very Positive,71,13,84
657290,7,Positive,25,6,31
657300,7,Positive,10,0,10
657320,0,1 user reviews,1,0,1
657350,7,Positive,12,0,12
657400,0,1 user reviews,1,0,1
657422,0,6 user reviews,4,2,6
657423,0,4 user reviews,4,0,4
657424,0,8 user reviews,7,1,8
657430,7,Positive,12,1,13
657431,0,5 user reviews,5,0,5
657440,6,Mostly Positive,15,4,19
657470,4,Mostly Negative,10,19,29
657500,0,7 user reviews,4,3,7
657510,7,Positive,23,1,24
657530,5,Mixed,7,10,17
657550,0,5 user reviews,4,1,5
657560,0,2 user reviews,1,1,2
657590,5,Mixed,8,10,18
657610,0,8 user reviews,8,0,8
657612,0,2 user reviews,2,0,2
657619,0,1 user reviews,1,0,1
657621,0,1 user reviews,1,0,1
657630,8,Very Positive,205,30,235
657690,8,Very Positive,180,8,188
657700,5,Mixed,9,4,13
657730,7,Positive,42,6,48
657780,0,4 user reviews,2,2,4
657790,0,8 user reviews,3,5,8
657810,5,Mixed,15,7,22
657900,7,Positive,30,7,37
657930,7,Positive,25,1,26
657990,5,Mixed,36,37,73
658000,6,Mostly Positive,9,3,12
658001,0,8 user reviews,3,5,8
658050,7,Positive,25,1,26
658060,5,Mixed,12,6,18
658090,0,3 user reviews,1,2,3
658120,5,Mixed,7,8,15
658140,7,Positive,11,2,13
658150,7,Positive,42,1,43
658160,8,Very Positive,140,28,168
658210,0,3 user reviews,3,0,3
658230,7,Positive,9,1,10
658260,8,Very Positive,169,35,204
658277,0,1 user reviews,1,0,1
658330,7,Positive,10,1,11
658390,0,1 user reviews,0,1,1
658400,0,6 user reviews,6,0,6
658420,0,3 user reviews,2,1,3
658430,5,Mixed,6,7,13
658450,0,4 user reviews,2,2,4
658470,6,Mostly Positive,38,16,54
658490,5,Mixed,28,13,41
658500,7,Positive,24,1,25
658530,7,Positive,18,0,18
658550,8,Very Positive,116,11,127
658560,8,Very Positive,299,18,317
658570,6,Mostly Positive,354,109,463
658590,8,Very Positive,46,9,55
658600,8,Very Positive,112,14,126
658610,0,1 user reviews,0,1,1
658620,8,Very Positive,237,11,248
658630,0,5 user reviews,4,1,5
658660,6,Mostly Positive,8,3,11
658670,0,1 user reviews,0,1,1
658690,7,Positive,29,1,30
658700,5,Mixed,39,17,56
658720,0,1 user reviews,1,0,1
658760,0,2 user reviews,2,0,2
658770,0,4 user reviews,3,1,4
658780,8,Very Positive,54,10,64
658790,0,9 user reviews,6,3,9
658800,0,9 user reviews,8,1,9
658810,0,5 user reviews,5,0,5
658830,5,Mixed,18,11,29
658850,8,Very Positive,718,82,800
658870,0,1 user reviews,1,0,1
658900,0,2 user reviews,2,0,2
658910,0,5 user reviews,4,1,5
658980,5,Mixed,166,148,314
658990,0,8 user reviews,8,0,8
659040,0,9 user reviews,8,1,9
659060,0,2 user reviews,2,0,2
659110,6,Mostly Positive,24,7,31
659120,4,Mostly Negative,9,19,28
659130,5,Mixed,10,8,18
659160,0,2 user reviews,0,2,2
659170,0,1 user reviews,1,0,1
659180,0,4 user reviews,4,0,4
659190,5,Mixed,77,34,111
659220,0,4 user reviews,4,0,4
659260,0,7 user reviews,7,0,7
659290,5,Mixed,7,6,13
659390,0,1 user reviews,1,0,1
659460,0,1 user reviews,1,0,1
659480,6,Mostly Positive,74,26,100
659490,0,7 user reviews,5,2,7
659510,0,1 user reviews,1,0,1
659540,8,Very Positive,362,12,374
659560,0,1 user reviews,1,0,1
659570,0,1 user reviews,1,0,1
659610,0,2 user reviews,0,2,2
659650,0,1 user reviews,1,0,1
659680,0,1 user reviews,1,0,1
659710,0,5 user reviews,5,0,5
659720,0,3 user reviews,3,0,3
659810,0,3 user reviews,1,2,3
659830,0,3 user reviews,3,0,3
659860,0,1 user reviews,1,0,1
659870,0,3 user reviews,2,1,3
659890,0,6 user reviews,6,0,6
659910,0,1 user reviews,1,0,1
659920,5,Mixed,27,14,41
659930,7,Positive,9,2,11
659940,0,5 user reviews,4,1,5
659950,0,6 user reviews,4,2,6
659970,0,4 user reviews,4,0,4
659990,0,1 user reviews,0,1,1
660030,0,4 user reviews,4,0,4
660040,0,4 user reviews,4,0,4
660060,0,1 user reviews,1,0,1
660070,0,1 user reviews,1,0,1
660080,6,Mostly Positive,42,16,58
660120,0,6 user reviews,0,6,6
660160,8,Very Positive,272,34,306
660170,0,2 user reviews,0,2,2
660180,4,Mostly Negative,8,25,33
660250,0,1 user reviews,0,1,1
660270,0,3 user reviews,2,1,3
660280,0,1 user reviews,0,1,1
660290,0,9 user reviews,5,4,9
660320,0,8 user reviews,4,4,8
660560,0,5 user reviews,3,2,5
660570,5,Mixed,8,4,12
660730,0,8 user reviews,5,3,8
660760,0,1 user reviews,1,0,1
660820,0,1 user reviews,0,1,1
660850,7,Positive,15,2,17
660900,0,2 user reviews,0,2,2
660920,5,Mixed,68,49,117
660930,0,2 user reviews,2,0,2
660940,0,1 user reviews,0,1,1
660990,4,Mostly Negative,5,15,20
661000,5,Mixed,15,12,27
661030,7,Positive,11,0,11
661040,5,Mixed,27,17,44
661050,0,2 user reviews,2,0,2
661070,0,1 user reviews,1,0,1
661100,0,1 user reviews,1,0,1
661110,0,2 user reviews,1,1,2
661120,7,Positive,26,0,26
661140,0,3 user reviews,2,1,3
661180,0,1 user reviews,0,1,1
661190,0,1 user reviews,0,1,1
661200,0,6 user reviews,6,0,6
661220,0,9 user reviews,9,0,9
661230,7,Positive,23,2,25
661240,0,4 user reviews,4,0,4
661270,0,2 user reviews,2,0,2
661280,6,Mostly Positive,51,14,65
661290,6,Mostly Positive,83,30,113
661300,0,7 user reviews,6,1,7
661313,0,1 user reviews,1,0,1
661330,0,3 user reviews,3,0,3
661340,0,3 user reviews,3,0,3
661360,0,5 user reviews,5,0,5
661380,0,2 user reviews,2,0,2
661410,0,1 user reviews,0,1,1
661430,8,Very Positive,108,10,118
661440,0,2 user reviews,1,1,2
661450,7,Positive,10,0,10
661460,0,4 user reviews,3,1,4
661470,5,Mixed,10,5,15
661480,0,6 user reviews,5,1,6
661490,3,Negative,1,9,10
661500,7,Positive,14,2,16
661520,0,6 user reviews,1,5,6
661550,0,1 user reviews,1,0,1
661560,0,2 user reviews,0,2,2
661610,0,1 user reviews,0,1,1
661650,0,2 user reviews,1,1,2
661660,7,Positive,8,2,10
661670,0,6 user reviews,3,3,6
661730,0,1 user reviews,1,0,1
661740,6,Mostly Positive,33,13,46
661790,8,Very Positive,615,75,690
661820,0,2 user reviews,2,0,2
661900,0,3 user reviews,2,1,3
661920,5,Mixed,67,38,105
661940,8,Very Positive,107,9,116
661970,0,7 user reviews,3,4,7
661990,7,Positive,32,4,36
662190,7,Positive,37,2,39
662200,0,9 user reviews,6,3,9
662210,8,Very Positive,199,6,205
662230,5,Mixed,24,11,35
662240,6,Mostly Positive,43,12,55
662250,0,4 user reviews,0,4,4
662260,0,1 user reviews,1,0,1
662290,0,8 user reviews,8,0,8
662320,5,Mixed,14,7,21
662350,6,Mostly Positive,150,41,191
662352,5,Mixed,21,13,34
662353,4,Mostly Negative,37,69,106
662380,0,5 user reviews,1,4,5
662400,0,2 user reviews,2,0,2
662410,7,Positive,12,0,12
662500,0,4 user reviews,1,3,4
662540,8,Very Positive,67,11,78
662550,0,3 user reviews,3,0,3
662600,0,2 user reviews,1,1,2
662620,0,4 user reviews,3,1,4
662660,0,2 user reviews,2,0,2
662680,7,Positive,17,3,20
662690,0,5 user reviews,4,1,5
662740,0,1 user reviews,1,0,1
662760,0,2 user reviews,2,0,2
662772,0,1 user reviews,1,0,1
662780,0,1 user reviews,1,0,1
662840,6,Mostly Positive,17,6,23
662860,0,2 user reviews,2,0,2
662864,0,1 user reviews,0,1,1
662865,0,1 user reviews,0,1,1
662910,6,Mostly Positive,20,8,28
662920,7,Positive,20,3,23
662930,0,9 user reviews,9,0,9
662950,3,Negative,0,13,13
662960,6,Mostly Positive,95,33,128
662970,5,Mixed,15,7,22
662990,0,1 user reviews,1,0,1
663020,0,2 user reviews,0,2,2
663060,0,1 user reviews,0,1,1
663090,5,Mixed,14,16,30
663100,0,9 user reviews,8,1,9
663110,4,Mostly Negative,13,20,33
663120,0,1 user reviews,1,0,1
663130,7,Positive,12,2,14
663140,0,1 user reviews,1,0,1
663160,0,4 user reviews,1,3,4
663170,0,1 user reviews,1,0,1
663190,5,Mixed,17,10,27
663200,5,Mixed,17,17,34
663210,7,Positive,32,3,35
663230,0,1 user reviews,1,0,1
663240,8,Very Positive,61,11,72
663250,0,1 user reviews,0,1,1
663280,0,3 user reviews,2,1,3
663290,0,7 user reviews,1,6,7
663300,5,Mixed,25,20,45
663370,7,Positive,22,2,24
663380,6,Mostly Positive,765,279,1044
663390,5,Mixed,110,52,162
663430,0,2 user reviews,1,1,2
663480,0,1 user reviews,1,0,1
663530,0,1 user reviews,0,1,1
663540,0,5 user reviews,5,0,5
663580,0,8 user reviews,5,3,8
663590,7,Positive,16,1,17
663670,8,Very Positive,288,25,313
663730,0,9 user reviews,6,3,9
663820,0,3 user reviews,3,0,3
663830,6,Mostly Positive,23,8,31
663920,0,2 user reviews,2,0,2
664000,8,Very Positive,86,18,104
664040,0,4 user reviews,4,0,4
664060,0,6 user reviews,5,1,6
664080,0,1 user reviews,0,1,1
664090,8,Very Positive,112,28,140
664110,0,1 user reviews,1,0,1
664120,0,7 user reviews,1,6,7
664140,0,4 user reviews,4,0,4
664160,0,3 user reviews,3,0,3
664180,8,Very Positive,52,2,54
664190,0,3 user reviews,3,0,3
664210,0,1 user reviews,1,0,1
664240,0,8 user reviews,8,0,8
664250,0,7 user reviews,4,3,7
664290,5,Mixed,14,13,27
664320,5,Mixed,22,20,42
664330,0,1 user reviews,1,0,1
664340,0,2 user reviews,0,2,2
664350,5,Mixed,6,9,15
664360,0,1 user reviews,1,0,1
664420,0,1 user reviews,1,0,1
664430,5,Mixed,376,417,793
664450,7,Positive,32,5,37
664510,0,8 user reviews,6,2,8
664530,6,Mostly Positive,13,4,17
664560,0,3 user reviews,2,1,3
664590,0,1 user reviews,1,0,1
664600,0,1 user reviews,0,1,1
664610,7,Positive,8,2,10
664620,5,Mixed,9,7,16
664630,0,2 user reviews,1,1,2
664650,5,Mixed,12,9,21
664660,0,1 user reviews,1,0,1
664710,0,1 user reviews,1,0,1
664720,0,2 user reviews,0,2,2
664750,8,Very Positive,215,13,228
664780,5,Mixed,20,10,30
664820,0,6 user reviews,6,0,6
664830,8,Very Positive,298,39,337
664850,7,Positive,20,0,20
664870,0,2 user reviews,1,1,2
664890,0,4 user reviews,2,2,4
664950,7,Positive,17,3,20
665030,6,Mostly Positive,28,10,38
665040,0,1 user reviews,1,0,1
665060,0,1 user reviews,0,1,1
665070,0,1 user reviews,1,0,1
665080,0,9 user reviews,6,3,9
665090,5,Mixed,111,53,164
665100,7,Positive,15,1,16
665120,6,Mostly Positive,28,8,36
665140,5,Mixed,5,7,12
665180,6,Mostly Positive,331,117,448
665210,0,3 user reviews,3,0,3
665240,0,4 user reviews,2,2,4
665270,7,Positive,20,1,21
665300,8,Very Positive,225,11,236
665310,0,6 user reviews,6,0,6
665330,8,Very Positive,178,29,207
665340,0,6 user reviews,4,2,6
665350,0,5 user reviews,5,0,5
665360,6,Mostly Positive,2943,902,3845
665370,8,Very Positive,307,13,320
665380,7,Positive,20,1,21
665440,0,7 user reviews,5,2,7
665450,0,4 user reviews,2,2,4
665460,0,3 user reviews,3,0,3
665500,0,4 user reviews,4,0,4
665510,0,5 user reviews,3,2,5
665590,5,Mixed,9,4,13
665620,0,6 user reviews,4,2,6
665630,0,1 user reviews,1,0,1
665640,0,4 user reviews,3,1,4
665650,0,5 user reviews,5,0,5
665670,0,5 user reviews,3,2,5
665680,0,6 user reviews,1,5,6
665730,0,6 user reviews,3,3,6
665780,0,1 user reviews,1,0,1
665790,0,1 user reviews,1,0,1
665830,0,8 user reviews,6,2,8
665880,0,4 user reviews,2,2,4
665920,0,6 user reviews,5,1,6
665930,0,6 user reviews,4,2,6
665950,0,2 user reviews,1,1,2
665960,5,Mixed,9,13,22
666010,0,7 user reviews,5,2,7
666020,8,Very Positive,491,49,540
666030,0,1 user reviews,0,1,1
666040,0,4 user reviews,1,3,4
666050,0,3 user reviews,3,0,3
666060,0,1 user reviews,0,1,1
666080,0,1 user reviews,0,1,1
666090,0,3 user reviews,2,1,3
666100,8,Very Positive,70,6,76
666110,0,1 user reviews,0,1,1
666120,0,4 user reviews,0,4,4
666140,8,Very Positive,6893,447,7340
666230,7,Positive,24,1,25
666231,0,5 user reviews,4,1,5
666232,0,5 user reviews,5,0,5
666233,0,7 user reviews,6,1,7
666250,0,7 user reviews,1,6,7
666260,0,7 user reviews,3,4,7
666290,0,2 user reviews,0,2,2
666310,0,2 user reviews,0,2,2
666320,0,2 user reviews,2,0,2
666330,8,Very Positive,150,33,183
666340,7,Positive,15,2,17
666350,7,Positive,31,3,34
666370,0,1 user reviews,1,0,1
666560,0,8 user reviews,4,4,8
666570,6,Mostly Positive,203,67,270
666590,0,3 user reviews,3,0,3
666600,0,7 user reviews,4,3,7
666610,8,Very Positive,84,1,85
666620,3,Negative,2,10,12
666630,7,Positive,11,0,11
666640,0,3 user reviews,1,2,3
666660,0,7 user reviews,3,4,7
666670,0,7 user reviews,7,0,7
666730,6,Mostly Positive,68,19,87
666790,0,1 user reviews,1,0,1
666800,5,Mixed,6,7,13
666810,0,1 user reviews,1,0,1
666820,8,Very Positive,124,14,138
666850,0,3 user reviews,2,1,3
666870,0,5 user reviews,0,5,5
666910,0,3 user reviews,3,0,3
666930,0,3 user reviews,1,2,3
666940,5,Mixed,11,7,18
666960,5,Mixed,7,5,12
667000,0,1 user reviews,0,1,1
667010,7,Positive,14,2,16
667030,0,6 user reviews,3,3,6
667040,7,Positive,9,2,11
667050,0,7 user reviews,3,4,7
667060,0,1 user reviews,1,0,1
667090,0,2 user reviews,2,0,2
667130,6,Mostly Positive,14,4,18
667170,0,7 user reviews,1,6,7
667220,0,7 user reviews,4,3,7
667240,0,3 user reviews,3,0,3
667250,0,1 user reviews,1,0,1
667290,0,6 user reviews,2,4,6
667291,0,5 user reviews,2,3,5
667300,5,Mixed,8,11,19
667310,0,1 user reviews,1,0,1
667340,0,6 user reviews,2,4,6
667360,4,Mostly Negative,4,7,11
667410,0,1 user reviews,0,1,1
667420,0,4 user reviews,1,3,4
667450,0,1 user reviews,0,1,1
667510,0,1 user reviews,1,0,1
667520,4,Mostly Negative,4,8,12
667550,0,5 user reviews,5,0,5
667600,8,Very Positive,448,29,477
667620,5,Mixed,16,7,23
667630,0,1 user reviews,0,1,1
667670,0,4 user reviews,3,1,4
667690,0,4 user reviews,4,0,4
667720,6,Mostly Positive,862,218,1080
667750,0,6 user reviews,6,0,6
667760,7,Positive,10,0,10
667770,0,9 user reviews,5,4,9
667780,7,Positive,12,1,13
667790,7,Positive,12,0,12
667800,7,Positive,26,1,27
667810,5,Mixed,25,14,39
667820,7,Positive,27,1,28
667840,0,3 user reviews,0,3,3
667870,7,Positive,11,0,11
